,duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,year,month,days,boarding_hour,period_of_day,day_of_week,age,travelTime_minutes,travelTime_hours
132392,2672,2019-02-09 06:26:12.386,2019-02-09 07:10:44.796,131.0,22nd St at Dolores St,37.75500026037814,-122.42572769522668,41.0,Golden Gate Ave at Polk St,37.78127,-122.41874,2612,Subscriber,1958,Male,No,2019,2,9,6,morning,Friday,61,44,0
132400,885,2019-02-09 06:48:59.395,2019-02-09 07:03:44.603,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,3651,Subscriber,1959,Male,No,2019,2,9,6,morning,Friday,60,14,0
132412,1392,2019-02-09 06:20:49.461,2019-02-09 06:44:02.363,368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,3651,Subscriber,1959,Male,No,2019,2,9,6,morning,Friday,60,23,0
132419,656,2019-02-09 06:18:27.314,2019-02-09 06:29:24.142,22.0,Howard St at Beale St,37.789756,-122.394643,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,1886,Subscriber,1954,Male,No,2019,2,9,6,morning,Friday,65,10,0
132420,1192,2019-02-09 06:07:37.391,2019-02-09 06:27:29.858,64.0,5th St at Brannan St,37.7767539,-122.3990176,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710836,5481,Subscriber,1950,Male,No,2019,2,9,6,morning,Friday,69,19,0
132425,1683,2019-02-09 05:49:44.901,2019-02-09 06:17:47.984,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,3651,Subscriber,1959,Male,No,2019,2,9,5,morning,Friday,60,28,0
132430,299,2019-02-09 05:48:30.453,2019-02-09 05:53:29.860,289.0,5th St at Taylor St,37.3510173,-121.8959209,292.0,Empire St at 1st St,37.3448821,-121.8969655,3796,Subscriber,1957,Male,Yes,2019,2,9,5,morning,Friday,62,4,0
132522,261,2019-02-09 01:11:32.707,2019-02-09 01:15:54.470,73.0,Pierce St at Haight St,37.7717933,-122.4337079,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,5424,Subscriber,1959,Male,No,2019,2,9,1,night,Friday,60,4,0
132597,936,2019-02-08 23:36:19.373,2019-02-08 23:51:55.862,104.0,4th St at 16th St,37.76704457969368,-122.39083349704742,4.0,Cyril Magnin St at Ellis St,37.78588062694133,-122.4089150084319,1891,Subscriber,1959,Male,No,2019,2,8,23,night,Thursday,60,15,0
132618,380,2019-02-08 23:37:52.486,2019-02-08 23:44:13.463,97.0,14th St at Mission St,37.7682646,-122.4201102,73.0,Pierce St at Haight St,37.7717933,-122.4337079,5424,Subscriber,1959,Male,No,2019,2,8,23,night,Thursday,60,6,0
132676,525,2019-02-08 22:59:22.847,2019-02-08 23:08:08.344,122.0,19th St at Mission St,37.760299,-122.418892,86.0,Market St at Dolores St,37.7693053,-122.4268256,4422,Subscriber,1957,Male,No,2019,2,8,22,night,Thursday,62,8,0
132689,258,2019-02-08 22:58:10.942,2019-02-08 23:02:29.671,176.0,MacArthur BART Station,37.82840997305853,-122.26631462574004,150.0,Adeline St at 40th St,37.8312769,-122.2782669,265,Subscriber,1943,Male,No,2019,2,8,22,night,Thursday,76,4,0
132768,81,2019-02-08 22:24:04.560,2019-02-08 22:25:25.784,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,1832,Subscriber,1943,Male,No,2019,2,8,22,night,Thursday,76,1,0
132921,546,2019-02-08 21:12:30.337,2019-02-08 21:21:36.677,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,97.0,14th St at Mission St,37.7682646,-122.4201102,5424,Subscriber,1959,Male,No,2019,2,8,21,night,Thursday,60,9,0
132970,567,2019-02-08 20:53:20.459,2019-02-08 21:02:48.075,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,285.0,Webster St at O'Farrell St,37.78352083526095,-122.43115782737732,4624,Subscriber,1952,Female,No,2019,2,8,20,evening,Thursday,67,9,0
133010,431,2019-02-08 20:43:44.287,2019-02-08 20:50:55.986,77.0,11th St at Natoma St,37.7735069,-122.4160402,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,5476,Subscriber,1952,Female,No,2019,2,8,20,evening,Thursday,67,7,0
133098,305,2019-02-08 20:16:15.875,2019-02-08 20:21:21.625,292.0,Empire St at 1st St,37.3448821,-121.8969655,289.0,5th St at Taylor St,37.3510173,-121.8959209,3796,Subscriber,1957,Male,Yes,2019,2,8,20,evening,Thursday,62,5,0
133149,732,2019-02-08 19:52:52.181,2019-02-08 20:05:04.834,53.0,Grove St at Divisadero,37.775946,-122.4377775,29.0,O'Farrell St at Divisadero St,37.7824046019341,-122.43944585323337,4945,Subscriber,1957,Male,No,2019,2,8,19,evening,Thursday,62,12,0
133229,5522,2019-02-08 18:13:14.915,2019-02-08 19:45:17.711,285.0,Webster St at O'Farrell St,37.78352083526095,-122.43115782737732,39.0,Scott St at Golden Gate Ave,37.7789994,-122.4368608,4806,Subscriber,1957,Male,No,2019,2,8,18,evening,Thursday,62,92,1
133270,87,2019-02-08 19:35:45.984,2019-02-08 19:37:13.226,43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,1832,Subscriber,1943,Male,No,2019,2,8,19,evening,Thursday,76,1,0
133302,320,2019-02-08 19:25:18.086,2019-02-08 19:30:38.388,47.0,4th St at Harrison St,37.78095459960753,-122.39974915981291,26.0,1st St at Folsom St,37.78729,-122.39438,5173,Subscriber,1954,Male,No,2019,2,8,19,evening,Thursday,65,5,0
133386,344,2019-02-08 19:12:23.458,2019-02-08 19:18:08.338,108.0,16th St Mission BART,37.76471008581914,-122.41995692253111,106.0,Sanchez St at 17th St,37.7632417,-122.4306746,5472,Subscriber,1954,Female,No,2019,2,8,19,evening,Thursday,65,5,0
133462,463,2019-02-08 18:59:38.525,2019-02-08 19:07:22.349,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,1832,Subscriber,1943,Male,No,2019,2,8,18,evening,Thursday,76,7,0
133472,603,2019-02-08 18:55:55.337,2019-02-08 19:05:59.330,242.0,Milvia St at Derby St,37.86012459911685,-122.2693844139576,267.0,Derby St at College Ave,37.8618037,-122.2535687,1209,Subscriber,1956,Male,No,2019,2,8,18,evening,Thursday,63,10,0
133481,1140,2019-02-08 18:45:49.953,2019-02-08 19:04:50.182,304.0,Jackson St at 5th St,37.3487586867448,-121.89479783177376,314.0,Santa Clara St at Almaden Blvd,37.333988,-121.894902,4043,Subscriber,1957,Male,Yes,2019,2,8,18,evening,Thursday,62,19,0
133683,292,2019-02-08 18:36:21.861,2019-02-08 18:41:13.898,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,1832,Subscriber,1943,Male,No,2019,2,8,18,evening,Thursday,76,4,0
133707,772,2019-02-08 18:24:39.135,2019-02-08 18:37:31.975,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,4998,Subscriber,1952,Male,No,2019,2,8,18,evening,Thursday,67,12,0
133931,460,2019-02-08 18:08:29.786,2019-02-08 18:16:10.035,13.0,Commercial St at Montgomery St,37.794231,-122.402923,27.0,Beale St at Harrison St,37.7880593,-122.3918648,5346,Subscriber,1958,Male,No,2019,2,8,18,evening,Thursday,61,7,0
133998,443,2019-02-08 18:02:38.626,2019-02-08 18:10:01.630,110.0,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315276,1967,Subscriber,1949,Male,No,2019,2,8,18,evening,Thursday,70,7,0
134119,484,2019-02-08 17:51:25.334,2019-02-08 17:59:30.246,258.0,University Ave at Oxford St,37.8723555,-122.2664467,242.0,Milvia St at Derby St,37.86012459911685,-122.2693844139576,1209,Subscriber,1956,Male,No,2019,2,8,17,evening,Thursday,63,8,0
134120,1157,2019-02-08 17:40:11.155,2019-02-08 17:59:28.967,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,285.0,Webster St at O'Farrell St,37.78352083526095,-122.43115782737732,5364,Subscriber,1957,Male,No,2019,2,8,17,evening,Thursday,62,19,0
134144,381,2019-02-08 17:50:57.420,2019-02-08 17:57:18.889,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,61.0,Howard St at 8th St,37.7765126,-122.4113061,5482,Subscriber,1957,Male,No,2019,2,8,17,evening,Thursday,62,6,0
134162,750,2019-02-08 17:43:22.083,2019-02-08 17:55:52.680,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,50.0,2nd St at Townsend St,37.780526,-122.390288,4933,Subscriber,1958,Male,No,2019,2,8,17,evening,Thursday,61,12,0
134218,2424,2019-02-08 17:11:05.543,2019-02-08 17:51:29.625,299.0,Bestor Art Park,37.3236779,-121.8741186,299.0,Bestor Art Park,37.3236779,-121.8741186,2423,Subscriber,1957,Male,Yes,2019,2,8,17,evening,Thursday,62,40,0
134245,375,2019-02-08 17:43:53.262,2019-02-08 17:50:08.962,50.0,2nd St at Townsend St,37.780526,-122.390288,26.0,1st St at Folsom St,37.78729,-122.39438,4372,Subscriber,1948,Male,No,2019,2,8,17,evening,Thursday,71,6,0
134307,1181,2019-02-08 17:25:23.337,2019-02-08 17:45:05.250,11.0,Davis St at Jackson St,37.79728,-122.398436,114.0,Rhode Island St at 17th St,37.7644783,-122.4025701,4870,Subscriber,1957,Male,No,2019,2,8,17,evening,Thursday,62,19,0
134339,388,2019-02-08 17:35:20.177,2019-02-08 17:41:48.703,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,50.0,2nd St at Townsend St,37.780526,-122.390288,5565,Subscriber,1948,Male,No,2019,2,8,17,evening,Thursday,71,6,0
134435,1318,2019-02-08 17:11:15.260,2019-02-08 17:33:13.943,129.0,Harrison St at 20th St,37.758862,-122.412544,133.0,Valencia St at 22nd St,37.7552126,-122.4209752,1685,Subscriber,1958,Male,No,2019,2,8,17,evening,Thursday,61,21,0
134444,681,2019-02-08 17:20:24.465,2019-02-08 17:31:45.790,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,22.0,Howard St at Beale St,37.789756,-122.394643,3246,Subscriber,1954,Male,No,2019,2,8,17,evening,Thursday,65,11,0
134477,440,2019-02-08 17:21:22.895,2019-02-08 17:28:43.406,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,11.0,Davis St at Jackson St,37.79728,-122.398436,1401,Subscriber,1958,Male,No,2019,2,8,17,evening,Thursday,61,7,0
134480,592,2019-02-08 17:18:42.321,2019-02-08 17:28:34.735,176.0,MacArthur BART Station,37.82840997305853,-122.26631462574004,210.0,45th St at Manila,37.8332935222321,-122.25622415542604,3513,Subscriber,1951,Male,No,2019,2,8,17,evening,Thursday,68,9,0
134485,668,2019-02-08 17:17:04.986,2019-02-08 17:28:13.465,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,438,Subscriber,1957,Male,No,2019,2,8,17,evening,Thursday,62,11,0
134532,511,2019-02-08 17:15:17.357,2019-02-08 17:23:48.964,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,4793,Subscriber,1954,Male,No,2019,2,8,17,evening,Thursday,65,8,0
134537,549,2019-02-08 17:14:23.563,2019-02-08 17:23:32.776,363.0,Salesforce Transit Center (Natoma St at 2nd St),37.78749210438603,-122.3982846736908,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5565,Subscriber,1956,Male,No,2019,2,8,17,evening,Thursday,63,9,0
134554,311,2019-02-08 17:17:06.466,2019-02-08 17:22:18.213,256.0,Hearst Ave at Euclid Ave,37.87511169286445,-122.26055324077606,245.0,Downtown Berkeley BART,37.870139,-122.268422,2062,Subscriber,1953,Male,No,2019,2,8,17,evening,Thursday,66,5,0
134719,291,2019-02-08 17:00:50.386,2019-02-08 17:05:42.052,172.0,College Ave at Taft Ave,37.8417999,-122.2515349,210.0,45th St at Manila,37.8332935222321,-122.25622415542604,14,Subscriber,1957,Male,No,2019,2,8,17,evening,Thursday,62,4,0
134815,318,2019-02-08 16:49:13.605,2019-02-08 16:54:32.408,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330358,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,4728,Subscriber,1956,Male,No,2019,2,8,16,afternoon,Thursday,63,5,0
134819,583,2019-02-08 16:44:27.369,2019-02-08 16:54:11.013,100.0,Bryant St at 15th St,37.7671004,-122.410662,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,5556,Subscriber,1957,Male,No,2019,2,8,16,afternoon,Thursday,62,9,0
134843,654,2019-02-08 16:39:00.635,2019-02-08 16:49:55.423,116.0,Mississippi St at 17th St,37.7648022,-122.3947713,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,5376,Subscriber,1959,Male,No,2019,2,8,16,afternoon,Thursday,60,10,0
134859,401,2019-02-08 16:40:37.828,2019-02-08 16:47:19.026,349.0,Howard St at Mary St,37.78100971717512,-122.40566611289978,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,2280,Subscriber,1955,Female,No,2019,2,8,16,afternoon,Thursday,64,6,0
134952,1247,2019-02-08 16:06:56.516,2019-02-08 16:27:43.522,16.0,Steuart St at Market St,37.79413,-122.39443,116.0,Mississippi St at 17th St,37.7648022,-122.3947713,134,Subscriber,1952,Male,No,2019,2,8,16,afternoon,Thursday,67,20,0
135060,429,2019-02-08 15:53:40.907,2019-02-08 16:00:50.030,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,4952,Subscriber,1956,Male,No,2019,2,8,15,afternoon,Thursday,63,7,0
135062,348,2019-02-08 15:53:47.820,2019-02-08 15:59:35.908,108.0,16th St Mission BART,37.76471008581914,-122.41995692253111,100.0,Bryant St at 15th St,37.7671004,-122.410662,5556,Subscriber,1957,Male,No,2019,2,8,15,afternoon,Thursday,62,5,0
135120,406,2019-02-08 15:31:25.857,2019-02-08 15:38:11.879,97.0,14th St at Mission St,37.7682646,-122.4201102,129.0,Harrison St at 20th St,37.758862,-122.412544,1685,Subscriber,1958,Male,No,2019,2,8,15,afternoon,Thursday,61,6,0
135161,626,2019-02-08 15:11:42.157,2019-02-08 15:22:08.689,14.0,Clay St at Battery St,37.795001,-122.39997,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5325,Subscriber,1959,Male,No,2019,2,8,15,afternoon,Thursday,60,10,0
135190,1797,2019-02-08 14:39:33.502,2019-02-08 15:09:31.438,49.0,S Park St at 3rd St,37.7807601,-122.3949894,64.0,5th St at Brannan St,37.7767539,-122.3990176,5571,Subscriber,1950,Male,No,2019,2,8,14,afternoon,Thursday,69,29,0
135192,531,2019-02-08 14:59:19.728,2019-02-08 15:08:10.913,49.0,S Park St at 3rd St,37.7807601,-122.3949894,104.0,4th St at 16th St,37.76704457969368,-122.39083349704742,5120,Subscriber,1959,Male,No,2019,2,8,14,afternoon,Thursday,60,8,0
135290,445,2019-02-08 13:58:14.005,2019-02-08 14:05:39.706,269.0,Telegraph Ave at Carleton St,37.8623199,-122.258801,167.0,College Ave at Harwood Ave,37.848152,-122.2521599,4892,Subscriber,1947,Male,No,2019,2,8,13,afternoon,Thursday,72,7,0
135320,904,2019-02-08 13:31:22.992,2019-02-08 13:46:27.690,4.0,Cyril Magnin St at Ellis St,37.78588062694133,-122.4089150084319,49.0,S Park St at 3rd St,37.7807601,-122.3949894,5571,Subscriber,1959,Male,No,2019,2,8,13,afternoon,Thursday,60,15,0
135374,270,2019-02-08 13:13:50.860,2019-02-08 13:18:21.075,305.0,Ryland Park,37.342725,-121.895617,289.0,5th St at Taylor St,37.3510173,-121.8959209,3804,Subscriber,1957,Male,Yes,2019,2,8,13,afternoon,Thursday,62,4,0
135379,898,2019-02-08 13:01:26.560,2019-02-08 13:16:25.335,230.0,14th St at Mandela Pkwy,37.8107432,-122.2914153,191.0,Market St at 40th St,37.8305452,-122.2739367,1512,Subscriber,1957,Male,No,2019,2,8,13,afternoon,Thursday,62,14,0
135456,210,2019-02-08 12:55:17.218,2019-02-08 12:58:47.731,23.0,The Embarcadero at Steuart St,37.791464,-122.391034,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330358,5054,Subscriber,1956,Male,No,2019,2,8,12,afternoon,Thursday,63,3,0
135467,843,2019-02-08 12:41:32.902,2019-02-08 12:55:36.530,167.0,College Ave at Harwood Ave,37.848152,-122.2521599,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.258764,474,Subscriber,1947,Male,No,2019,2,8,12,afternoon,Thursday,72,14,0
135511,198,2019-02-08 12:44:19.074,2019-02-08 12:47:37.395,50.0,2nd St at Townsend St,37.780526,-122.390288,49.0,S Park St at 3rd St,37.7807601,-122.3949894,5224,Subscriber,1950,Male,No,2019,2,8,12,afternoon,Thursday,69,3,0
135545,471,2019-02-08 12:30:59.870,2019-02-08 12:38:51.070,136.0,23rd St at San Bruno Ave,37.7544356,-122.4043639,113.0,Franklin Square,37.764555,-122.410345,3090,Subscriber,1958,Male,No,2019,2,8,12,afternoon,Thursday,61,7,0
135574,474,2019-02-08 12:24:22.271,2019-02-08 12:32:17.040,288.0,Mission St at 1st St,37.3509643,-121.9020161,308.0,San Pedro Square,37.336802,-121.8940901,3810,Subscriber,1958,Male,No,2019,2,8,12,afternoon,Thursday,61,7,0
135578,274,2019-02-08 12:27:30.367,2019-02-08 12:32:04.590,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330358,16.0,Steuart St at Market St,37.79413,-122.39443,2270,Subscriber,1956,Male,No,2019,2,8,12,afternoon,Thursday,63,4,0
135813,1976,2019-02-08 11:18:09.777,2019-02-08 11:51:05.883,22.0,Howard St at Beale St,37.789756,-122.394643,72.0,Page St at Scott St,37.772406,-122.4356498,5037,Subscriber,1951,Male,No,2019,2,8,11,morning,Thursday,68,32,0
135818,242,2019-02-08 11:46:26.118,2019-02-08 11:50:28.558,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,81.0,Berry St at 4th St,37.77588,-122.39317,3087,Subscriber,1947,Male,No,2019,2,8,11,morning,Thursday,72,4,0
135829,172,2019-02-08 11:42:12.834,2019-02-08 11:45:05.361,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330358,23.0,The Embarcadero at Steuart St,37.791464,-122.391034,1473,Subscriber,1939,Female,Yes,2019,2,8,11,morning,Thursday,80,2,0
135903,948,2019-02-08 11:10:49.723,2019-02-08 11:26:37.765,112.0,Harrison St at 17th St,37.7638471,-122.4130036,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,416,Subscriber,1959,Male,No,2019,2,8,11,morning,Thursday,60,15,0
135938,1051,2019-02-08 11:01:28.418,2019-02-08 11:19:00.297,195.0,Bay Pl at Vernon St,37.81231409135146,-122.26077854633331,195.0,Bay Pl at Vernon St,37.81231409135146,-122.26077854633331,2281,Customer,1956,Male,No,2019,2,8,11,morning,Thursday,63,17,0
135953,203,2019-02-08 11:11:40.083,2019-02-08 11:15:04.049,23.0,The Embarcadero at Steuart St,37.791464,-122.391034,22.0,Howard St at Beale St,37.789756,-122.394643,4952,Subscriber,1951,Male,No,2019,2,8,11,morning,Thursday,68,3,0
136026,1158,2019-02-08 10:40:06.049,2019-02-08 10:59:24.749,203.0,Webster St at 2nd St,37.795194764385954,-122.27396965026855,180.0,Telegraph Ave at 23rd St,37.8126783,-122.2687726,4893,Subscriber,1950,Male,No,2019,2,8,10,morning,Thursday,69,19,0
136051,724,2019-02-08 10:41:55.044,2019-02-08 10:53:59.851,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,129.0,Harrison St at 20th St,37.758862,-122.412544,283,Subscriber,1958,Male,No,2019,2,8,10,morning,Thursday,61,12,0
136052,956,2019-02-08 10:37:42.679,2019-02-08 10:53:39.110,134.0,Valencia St at 24th St,37.7524278,-122.4206278,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.4084448814392,1712,Subscriber,1957,Male,Yes,2019,2,8,10,morning,Thursday,62,15,0
136134,842,2019-02-08 10:22:45.718,2019-02-08 10:36:48.407,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,56.0,Koshland Park,37.77341396997343,-122.427316904068,4842,Subscriber,1957,Male,No,2019,2,8,10,morning,Thursday,62,14,0
136211,943,2019-02-08 10:11:04.079,2019-02-08 10:26:47.894,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,1515,Subscriber,1956,Male,No,2019,2,8,10,morning,Thursday,63,15,0
136244,351,2019-02-08 10:16:59.840,2019-02-08 10:22:51.043,202.0,Washington St at 8th St,37.8007544,-122.2748943,203.0,Webster St at 2nd St,37.795194764385954,-122.27396965026855,4893,Subscriber,1950,Male,No,2019,2,8,10,morning,Thursday,69,5,0
136418,1068,2019-02-08 09:43:04.810,2019-02-08 10:00:53.618,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,49.0,S Park St at 3rd St,37.7807601,-122.3949894,5047,Subscriber,1959,Female,No,2019,2,8,9,morning,Thursday,60,17,0
136455,757,2019-02-08 09:44:49.372,2019-02-08 09:57:26.467,134.0,Valencia St at 24th St,37.7524278,-122.4206278,113.0,Franklin Square,37.764555,-122.410345,5152,Subscriber,1958,Female,No,2019,2,8,9,morning,Thursday,61,12,0
136476,250,2019-02-08 09:50:51.348,2019-02-08 09:55:02.116,7.0,Frank H Ogawa Plaza,37.8045623549303,-122.27173805236816,182.0,19th Street BART Station,37.8090126,-122.2682473,3333,Subscriber,1956,Male,No,2019,2,8,9,morning,Thursday,63,4,0
136511,321,2019-02-08 09:46:47.562,2019-02-08 09:52:08.810,50.0,2nd St at Townsend St,37.780526,-122.390288,363.0,Salesforce Transit Center (Natoma St at 2nd St),37.78749210438603,-122.3982846736908,5265,Subscriber,1956,Male,No,2019,2,8,9,morning,Thursday,63,5,0
136539,1077,2019-02-08 09:31:21.806,2019-02-08 09:49:18.902,126.0,Esprit Park,37.7616343,-122.3906477,22.0,Howard St at Beale St,37.789756,-122.394643,430,Subscriber,1959,Male,No,2019,2,8,9,morning,Thursday,60,17,0
136593,327,2019-02-08 09:38:37.646,2019-02-08 09:44:05.452,50.0,2nd St at Townsend St,37.780526,-122.390288,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,5277,Subscriber,1953,Male,No,2019,2,8,9,morning,Thursday,66,5,0
136638,938,2019-02-08 09:24:22.593,2019-02-08 09:40:01.088,180.0,Telegraph Ave at 23rd St,37.8126783,-122.2687726,202.0,Washington St at 8th St,37.8007544,-122.2748943,510,Subscriber,1950,Male,No,2019,2,8,9,morning,Thursday,69,15,0
136765,910,2019-02-08 09:13:10.680,2019-02-08 09:28:21.532,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,3060,Subscriber,1958,Male,No,2019,2,8,9,morning,Thursday,61,15,0
136773,894,2019-02-08 09:13:00.149,2019-02-08 09:27:55.013,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710836,2090,Subscriber,1954,Male,No,2019,2,8,9,morning,Thursday,65,14,0
136786,574,2019-02-08 09:17:14.310,2019-02-08 09:26:48.415,72.0,Page St at Scott St,37.772406,-122.4356498,43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,5571,Subscriber,1959,Male,No,2019,2,8,9,morning,Thursday,60,9,0
136820,605,2019-02-08 09:14:32.147,2019-02-08 09:24:38.111,81.0,Berry St at 4th St,37.77588,-122.39317,14.0,Clay St at Battery St,37.795001,-122.39997,5481,Subscriber,1953,Male,No,2019,2,8,9,morning,Thursday,66,10,0
136861,669,2019-02-08 09:10:53.187,2019-02-08 09:22:03.107,81.0,Berry St at 4th St,37.77588,-122.39317,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,2061,Subscriber,1958,Female,No,2019,2,8,9,morning,Thursday,61,11,0
136968,1145,2019-02-08 08:55:18.744,2019-02-08 09:14:24.530,73.0,Pierce St at Haight St,37.7717933,-122.4337079,23.0,The Embarcadero at Steuart St,37.791464,-122.391034,5271,Subscriber,1951,Male,No,2019,2,8,8,morning,Thursday,68,19,0
137045,1402,2019-02-08 08:47:23.566,2019-02-08 09:10:46.390,144.0,Precita Park,37.7472996,-122.4114029,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,903,Subscriber,1955,Male,No,2019,2,8,8,morning,Thursday,64,23,0
137056,328,2019-02-08 09:04:40.869,2019-02-08 09:10:08.926,24.0,Spear St at Folsom St,37.7896767,-122.3904285,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,4329,Subscriber,1958,Male,No,2019,2,8,9,morning,Thursday,61,5,0
137091,437,2019-02-08 09:01:03.544,2019-02-08 09:08:20.677,55.0,Webster St at Grove St,37.7770527,-122.4295585,43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,4711,Subscriber,1958,Female,No,2019,2,8,9,morning,Thursday,61,7,0
137182,806,2019-02-08 08:49:33.596,2019-02-08 09:02:59.854,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,5401,Subscriber,1959,Female,No,2019,2,8,8,morning,Thursday,60,13,0
137279,474,2019-02-08 08:49:53.547,2019-02-08 08:57:47.963,245.0,Downtown Berkeley BART,37.870139,-122.268422,256.0,Hearst Ave at Euclid Ave,37.87511169286445,-122.26055324077606,2745,Subscriber,1953,Male,No,2019,2,8,8,morning,Thursday,66,7,0
137436,800,2019-02-08 08:36:41.227,2019-02-08 08:50:01.450,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,2090,Subscriber,1959,Male,No,2019,2,8,8,morning,Thursday,60,13,0
137559,533,2019-02-08 08:33:18.632,2019-02-08 08:42:12.521,77.0,11th St at Natoma St,37.7735069,-122.4160402,120.0,Mission Dolores Park,37.7614205,-122.4264353,5217,Subscriber,1954,Male,No,2019,2,8,8,morning,Thursday,65,8,0
137645,298,2019-02-08 08:32:05.751,2019-02-08 08:37:04.360,106.0,Sanchez St at 17th St,37.7632417,-122.4306746,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,3671,Subscriber,1954,Female,No,2019,2,8,8,morning,Thursday,65,4,0
