,duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,year,month,days,boarding_hour,period_of_day,day_of_week,age,travelTime_minutes,travelTime_hours
88341,521,2019-02-16 18:56:46.493,2019-02-16 19:05:27.635,88.0,11th St at Bryant St,37.7700298,-122.4117258,58.0,Market St at 10th St,37.776619,-122.417385,5233,Subscriber,1959,Male,Yes,2019,2,16,18,evening,Friday,60,8,0
88362,897,2019-02-16 18:45:30.129,2019-02-16 19:00:27.378,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,34.0,Father Alfred E Boeddeker Park,37.7839879,-122.412408,4638,Customer,1939,Male,No,2019,2,16,18,evening,Friday,80,14,0
88377,612,2019-02-16 18:43:42.508,2019-02-16 18:53:55.059,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,4409,Subscriber,1952,Male,No,2019,2,16,18,evening,Friday,67,10,0
88465,495,2019-02-16 18:22:56.812,2019-02-16 18:31:11.839,110.0,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315276,3312,Subscriber,1949,Male,No,2019,2,16,18,evening,Friday,70,8,0
88517,402,2019-02-16 18:11:18.965,2019-02-16 18:18:01.212,289.0,5th St at Taylor St,37.3510173,-121.8959209,289.0,5th St at Taylor St,37.3510173,-121.8959209,3939,Subscriber,1957,Male,Yes,2019,2,16,18,evening,Friday,62,6,0
88531,799,2019-02-16 18:02:30.209,2019-02-16 18:15:49.439,52.0,McAllister St at Baker St,37.7774157,-122.4418376,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.4084448814392,5349,Subscriber,1958,Female,No,2019,2,16,18,evening,Friday,61,13,0
88583,301,2019-02-16 17:59:57.176,2019-02-16 18:04:59.149,372.0,Madison St at 17th St,37.8040367840236,-122.26240932941435,181.0,Grand Ave at Webster St,37.8113768,-122.2651925,6317,Subscriber,1949,Male,Yes,2019,2,16,17,evening,Friday,70,5,0
88595,628,2019-02-16 17:51:57.921,2019-02-16 18:02:26.831,71.0,Broderick St at Oak St,37.7730627,-122.4390777,43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,4390,Subscriber,1958,Male,No,2019,2,16,17,evening,Friday,61,10,0
88693,410,2019-02-16 17:37:05.336,2019-02-16 17:43:55.573,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,61.0,Howard St at 8th St,37.7765126,-122.4113061,6563,Subscriber,1957,Male,No,2019,2,16,17,evening,Friday,62,6,0
88719,10108,2019-02-16 14:50:10.005,2019-02-16 17:38:38.201,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,4719,Customer,1952,Male,No,2019,2,16,14,afternoon,Friday,67,168,2
88721,10086,2019-02-16 14:50:29.111,2019-02-16 17:38:35.384,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,5028,Customer,1952,Male,No,2019,2,16,14,afternoon,Friday,67,168,2
88778,293,2019-02-16 17:23:34.947,2019-02-16 17:28:28.765,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,98.0,Valencia St at 16th St,37.765052,-122.4218661,6312,Subscriber,1945,Male,Yes,2019,2,16,17,evening,Friday,74,4,0
88786,462,2019-02-16 17:18:45.465,2019-02-16 17:26:27.745,33.0,Golden Gate Ave at Hyde St,37.7816495,-122.4154077,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,6563,Subscriber,1957,Male,No,2019,2,16,17,evening,Friday,62,7,0
88806,554,2019-02-16 17:14:34.278,2019-02-16 17:23:48.692,19.0,Post St at Kearny St,37.788975,-122.403452,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,4453,Subscriber,1954,Male,No,2019,2,16,17,evening,Friday,65,9,0
88866,498,2019-02-16 17:04:51.227,2019-02-16 17:13:09.521,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,16.0,Steuart St at Market St,37.79413,-122.39443,567,Subscriber,1954,Male,No,2019,2,16,17,evening,Friday,65,8,0
88894,1143,2019-02-16 16:47:11.538,2019-02-16 17:06:14.919,19.0,Post St at Kearny St,37.788975,-122.403452,24.0,Spear St at Folsom St,37.7896767,-122.3904285,4803,Subscriber,1959,Male,No,2019,2,16,16,afternoon,Friday,60,19,0
89010,199,2019-02-16 16:43:31.769,2019-02-16 16:46:50.847,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,6576,Subscriber,1950,Male,No,2019,2,16,16,afternoon,Friday,69,3,0
89042,185,2019-02-16 16:39:20.481,2019-02-16 16:42:26.311,126.0,Esprit Park,37.7616343,-122.3906477,104.0,4th St at 16th St,37.76704457969368,-122.39083349704742,3211,Subscriber,1956,Male,No,2019,2,16,16,afternoon,Friday,63,3,0
89055,499,2019-02-16 16:31:48.010,2019-02-16 16:40:07.387,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,19.0,Post St at Kearny St,37.788975,-122.403452,4453,Subscriber,1954,Male,No,2019,2,16,16,afternoon,Friday,65,8,0
89090,383,2019-02-16 16:29:00.543,2019-02-16 16:35:23.660,196.0,Grand Ave at Perkins St,37.80889393398715,-122.25646018981932,180.0,Telegraph Ave at 23rd St,37.8126783,-122.2687726,5102,Subscriber,1950,Male,No,2019,2,16,16,afternoon,Friday,69,6,0
89112,1624,2019-02-16 16:04:19.221,2019-02-16 16:31:23.241,81.0,Berry St at 4th St,37.77588,-122.39317,360.0,Newhall St at 3rd St,37.73857187126725,-122.3896177858114,6396,Subscriber,1947,Male,Yes,2019,2,16,16,afternoon,Friday,72,27,0
89143,1238,2019-02-16 16:05:45.209,2019-02-16 16:26:23.538,155.0,Emeryville Public Market,37.84052116694969,-122.29352831840517,18.0,Telegraph Ave at Alcatraz Ave,37.85022187449679,-122.26017236709596,4526,Subscriber,1957,Male,Yes,2019,2,16,16,afternoon,Friday,62,20,0
89166,486,2019-02-16 16:15:14.010,2019-02-16 16:23:20.029,24.0,Spear St at Folsom St,37.7896767,-122.3904285,19.0,Post St at Kearny St,37.788975,-122.403452,4803,Subscriber,1959,Male,No,2019,2,16,16,afternoon,Friday,60,8,0
89186,264,2019-02-16 16:16:08.889,2019-02-16 16:20:33.807,240.0,Haste St at Telegraph Ave,37.8660431,-122.2588044,268.0,Ellsworth St at Russell St,37.85749021457153,-122.26157784461977,4524,Subscriber,1958,Male,No,2019,2,16,16,afternoon,Friday,61,4,0
89216,658,2019-02-16 16:03:32.162,2019-02-16 16:14:30.227,19.0,Post St at Kearny St,37.788975,-122.403452,321.0,5th St at Folsom,37.78014570345598,-122.40307085237872,4848,Subscriber,1954,Female,No,2019,2,16,16,afternoon,Friday,65,10,0
89234,2531,2019-02-16 15:27:51.791,2019-02-16 16:10:03.447,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,50.0,2nd St at Townsend St,37.780526,-122.390288,4824,Subscriber,1954,Male,No,2019,2,16,15,afternoon,Friday,65,42,0
89276,429,2019-02-16 15:53:49.948,2019-02-16 16:00:59.664,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315276,124.0,19th St at Florida St,37.7604469,-122.410807,5031,Subscriber,1959,Male,No,2019,2,16,15,afternoon,Friday,60,7,0
89284,2078,2019-02-16 15:25:27.919,2019-02-16 16:00:06.079,148.0,Horton St at 40th St,37.8297046,-122.2876102,155.0,Emeryville Public Market,37.84052116694969,-122.29352831840517,4807,Subscriber,1957,Male,Yes,2019,2,16,15,afternoon,Friday,62,34,0
89338,237,2019-02-16 15:48:47.589,2019-02-16 15:52:45.318,85.0,Church St at Duboce Ave,37.7700831,-122.4291557,72.0,Page St at Scott St,37.772406,-122.4356498,5220,Subscriber,1951,Male,No,2019,2,16,15,afternoon,Friday,68,3,0
89398,2424,2019-02-16 15:03:42.449,2019-02-16 15:44:07.227,29.0,O'Farrell St at Divisadero St,37.7824046019341,-122.43944585323337,29.0,O'Farrell St at Divisadero St,37.7824046019341,-122.43944585323337,6553,Subscriber,1957,Male,No,2019,2,16,15,afternoon,Friday,62,40,0
89420,328,2019-02-16 15:35:51.323,2019-02-16 15:41:19.629,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,11.0,Davis St at Jackson St,37.79728,-122.398436,2018,Subscriber,1950,Female,No,2019,2,16,15,afternoon,Friday,69,5,0
89472,640,2019-02-16 15:22:57.825,2019-02-16 15:33:38.083,318.0,San Carlos St at Market St,37.330698,-121.888979,286.0,San Carlos St at 11th St,37.3364659,-121.8766132,2902,Subscriber,1947,Female,No,2019,2,16,15,afternoon,Friday,72,10,0
89492,745,2019-02-16 15:17:53.493,2019-02-16 15:30:19.382,254.0,Vine St at Shattuck Ave,37.88022244590679,-122.26959228515624,385.0,Woolsey St at Sacramento St,37.8505777,-122.2781754,4523,Subscriber,1953,Male,No,2019,2,16,15,afternoon,Friday,66,12,0
89526,182,2019-02-16 15:22:02.491,2019-02-16 15:25:05.247,92.0,Mission Bay Kids Park,37.772300631747626,-122.3930275440216,92.0,Mission Bay Kids Park,37.772300631747626,-122.3930275440216,6404,Subscriber,1939,Male,Yes,2019,2,16,15,afternoon,Friday,80,3,0
89527,1908,2019-02-16 14:53:06.633,2019-02-16 15:24:55.311,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,6505,Subscriber,1958,Female,No,2019,2,16,14,afternoon,Friday,61,31,0
89548,2328,2019-02-16 14:43:09.887,2019-02-16 15:21:58.443,210.0,45th St at Manila,37.8332935222321,-122.25622415542604,148.0,Horton St at 40th St,37.8297046,-122.2876102,4807,Subscriber,1957,Male,Yes,2019,2,16,14,afternoon,Friday,62,38,0
89555,598,2019-02-16 15:10:58.323,2019-02-16 15:20:56.425,129.0,Harrison St at 20th St,37.758862,-122.412544,131.0,22nd St at Dolores St,37.75500026037814,-122.42572769522668,1805,Subscriber,1958,Male,No,2019,2,16,15,afternoon,Friday,61,9,0
89569,259,2019-02-16 15:13:41.335,2019-02-16 15:18:00.858,141.0,Valencia St at Cesar Chavez St,37.7479981,-122.4202187,127.0,Valencia St at 21st St,37.7567083,-122.421025,592,Subscriber,1958,Male,No,2019,2,16,15,afternoon,Friday,61,4,0
89591,378,2019-02-16 15:08:30.343,2019-02-16 15:14:48.815,124.0,19th St at Florida St,37.7604469,-122.410807,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315276,5031,Subscriber,1959,Male,No,2019,2,16,15,afternoon,Friday,60,6,0
89678,3325,2019-02-16 14:07:59.923,2019-02-16 15:03:25.227,11.0,Davis St at Jackson St,37.79728,-122.398436,11.0,Davis St at Jackson St,37.79728,-122.398436,4974,Subscriber,1941,Male,No,2019,2,16,14,afternoon,Friday,78,55,0
89704,264,2019-02-16 14:55:09.231,2019-02-16 14:59:33.368,245.0,Downtown Berkeley BART,37.870139,-122.268422,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.258764,6422,Subscriber,1958,Male,No,2019,2,16,14,afternoon,Friday,61,4,0
89769,655,2019-02-16 14:37:19.210,2019-02-16 14:48:14.885,47.0,4th St at Harrison St,37.78095459960753,-122.39974915981291,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,4442,Subscriber,1954,Female,No,2019,2,16,14,afternoon,Friday,65,10,0
89780,2704,2019-02-16 14:01:36.522,2019-02-16 14:46:40.532,289.0,5th St at Taylor St,37.3510173,-121.8959209,289.0,5th St at Taylor St,37.3510173,-121.8959209,3781,Subscriber,1957,Male,Yes,2019,2,16,14,afternoon,Friday,62,45,0
89888,766,2019-02-16 14:15:50.903,2019-02-16 14:28:37.700,180.0,Telegraph Ave at 23rd St,37.8126783,-122.2687726,210.0,45th St at Manila,37.8332935222321,-122.25622415542604,4577,Subscriber,1957,Male,No,2019,2,16,14,afternoon,Friday,62,12,0
89926,421,2019-02-16 14:14:13.870,2019-02-16 14:21:15.055,97.0,14th St at Mission St,37.7682646,-122.4201102,85.0,Church St at Duboce Ave,37.7700831,-122.4291557,5333,Subscriber,1951,Male,No,2019,2,16,14,afternoon,Friday,68,7,0
89967,591,2019-02-16 14:03:12.372,2019-02-16 14:13:04.262,18.0,Telegraph Ave at Alcatraz Ave,37.85022187449679,-122.26017236709596,210.0,45th St at Manila,37.8332935222321,-122.25622415542604,4807,Subscriber,1957,Male,Yes,2019,2,16,14,afternoon,Friday,62,9,0
89986,1825,2019-02-16 13:40:12.099,2019-02-16 14:10:37.248,85.0,Church St at Duboce Ave,37.7700831,-122.4291557,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,6532,Customer,1956,Female,No,2019,2,16,13,afternoon,Friday,63,30,0
90012,886,2019-02-16 13:50:46.334,2019-02-16 14:05:32.483,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759915,125.0,20th St at Bryant St,37.7592005,-122.409851,6209,Subscriber,1956,Male,No,2019,2,16,13,afternoon,Friday,63,14,0
90041,382,2019-02-16 13:55:36.251,2019-02-16 14:01:58.563,368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,6636,Subscriber,1957,Male,No,2019,2,16,13,afternoon,Friday,62,6,0
90224,329,2019-02-16 13:24:52.940,2019-02-16 13:30:22.308,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.258764,246.0,Berkeley Civic Center,37.8690599,-122.270556,4502,Subscriber,1958,Male,No,2019,2,16,13,afternoon,Friday,61,5,0
90254,987,2019-02-16 13:06:14.305,2019-02-16 13:22:42.199,251.0,California St at University Ave,37.87055532905745,-122.27972030639648,243.0,Bancroft Way at College Ave,37.8693603,-122.2543374,4524,Customer,1956,Male,No,2019,2,16,13,afternoon,Friday,63,16,0
90255,1293,2019-02-16 13:01:03.089,2019-02-16 13:22:36.440,274.0,Oregon St at Adeline St,37.8575672,-122.2675583,246.0,Berkeley Civic Center,37.8690599,-122.270556,4536,Subscriber,1947,Male,Yes,2019,2,16,13,afternoon,Friday,72,21,0
90260,373,2019-02-16 13:15:54.315,2019-02-16 13:22:07.731,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,26.0,1st St at Folsom St,37.78729,-122.39438,4426,Subscriber,1948,Male,No,2019,2,16,13,afternoon,Friday,71,6,0
90313,283,2019-02-16 13:05:43.324,2019-02-16 13:10:26.387,97.0,14th St at Mission St,37.7682646,-122.4201102,77.0,11th St at Natoma St,37.7735069,-122.4160402,4921,Subscriber,1954,Male,No,2019,2,16,13,afternoon,Friday,65,4,0
90326,742,2019-02-16 12:54:46.031,2019-02-16 13:07:08.186,147.0,29th St at Tiffany Ave,37.7440667,-122.4214722,129.0,Harrison St at 20th St,37.758862,-122.412544,1357,Subscriber,1958,Male,No,2019,2,16,12,afternoon,Friday,61,12,0
90336,176,2019-02-16 13:02:29.507,2019-02-16 13:05:26.098,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,50.0,2nd St at Townsend St,37.780526,-122.390288,4635,Subscriber,1950,Male,No,2019,2,16,13,afternoon,Friday,69,2,0
90417,428,2019-02-16 12:41:13.148,2019-02-16 12:48:21.953,73.0,Pierce St at Haight St,37.7717933,-122.4337079,87.0,Folsom St at 13th St,37.769757,-122.415674,5113,Subscriber,1951,Male,No,2019,2,16,12,afternoon,Friday,68,7,0
90492,703,2019-02-16 12:20:14.551,2019-02-16 12:31:58.293,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,90.0,Townsend St at 7th St,37.771058,-122.402717,6255,Subscriber,1953,Male,Yes,2019,2,16,12,afternoon,Friday,66,11,0
90512,1027,2019-02-16 12:11:07.887,2019-02-16 12:28:15.719,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.258764,238.0,MLK Jr Way at University Ave,37.8717192,-122.2730677,4990,Customer,1956,Male,No,2019,2,16,12,afternoon,Friday,63,17,0
90542,930,2019-02-16 12:07:54.517,2019-02-16 12:23:25.081,125.0,20th St at Bryant St,37.7592005,-122.409851,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759915,6526,Subscriber,1956,Male,No,2019,2,16,12,afternoon,Friday,63,15,0
90551,296,2019-02-16 12:16:47.664,2019-02-16 12:21:43.800,77.0,11th St at Natoma St,37.7735069,-122.4160402,97.0,14th St at Mission St,37.7682646,-122.4201102,5557,Subscriber,1954,Male,No,2019,2,16,12,afternoon,Friday,65,4,0
90662,443,2019-02-16 11:52:40.881,2019-02-16 12:00:04.552,372.0,Madison St at 17th St,37.8040367840236,-122.26240932941435,197.0,El Embarcadero at Grand Ave,37.8088479,-122.2496799,5072,Subscriber,1949,Male,Yes,2019,2,16,11,morning,Friday,70,7,0
90721,299,2019-02-16 11:45:20.823,2019-02-16 11:50:20.047,26.0,1st St at Folsom St,37.78729,-122.39438,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,4626,Subscriber,1948,Male,No,2019,2,16,11,morning,Friday,71,4,0
90732,1151,2019-02-16 11:29:36.109,2019-02-16 11:48:47.753,105.0,16th St at Prosper St,37.764285,-122.4318042,105.0,16th St at Prosper St,37.764285,-122.4318042,4814,Subscriber,1956,Male,No,2019,2,16,11,morning,Friday,63,19,0
90835,316,2019-02-16 11:23:26.051,2019-02-16 11:28:42.787,268.0,Ellsworth St at Russell St,37.85749021457153,-122.26157784461977,240.0,Haste St at Telegraph Ave,37.8660431,-122.2588044,5403,Subscriber,1958,Male,No,2019,2,16,11,morning,Friday,61,5,0
90841,780,2019-02-16 11:14:14.753,2019-02-16 11:27:15.438,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,26.0,1st St at Folsom St,37.78729,-122.39438,6389,Subscriber,1957,Male,No,2019,2,16,11,morning,Friday,62,13,0
90915,475,2019-02-16 11:00:00.593,2019-02-16 11:07:56.298,243.0,Bancroft Way at College Ave,37.8693603,-122.2543374,245.0,Downtown Berkeley BART,37.870139,-122.268422,641,Subscriber,1958,Male,No,2019,2,16,11,morning,Friday,61,7,0
90932,750,2019-02-16 10:53:10.166,2019-02-16 11:05:40.810,41.0,Golden Gate Ave at Polk St,37.78127,-122.41874,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315276,5557,Subscriber,1959,Male,No,2019,2,16,10,morning,Friday,60,12,0
90971,502,2019-02-16 10:50:09.548,2019-02-16 10:58:31.823,267.0,Derby St at College Ave,37.8618037,-122.2535687,171.0,Rockridge BART Station,37.84427875399067,-122.251900434494,1080,Subscriber,1954,Female,No,2019,2,16,10,morning,Friday,65,8,0
90972,458,2019-02-16 10:50:46.003,2019-02-16 10:58:24.347,267.0,Derby St at College Ave,37.8618037,-122.2535687,171.0,Rockridge BART Station,37.84427875399067,-122.251900434494,240,Subscriber,1956,Male,No,2019,2,16,10,morning,Friday,63,7,0
91072,2022,2019-02-16 10:07:30.317,2019-02-16 10:41:12.646,81.0,Berry St at 4th St,37.77588,-122.39317,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,5299,Subscriber,1959,Male,No,2019,2,16,10,morning,Friday,60,33,0
91148,183,2019-02-16 10:14:04.532,2019-02-16 10:17:08.047,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,81.0,Berry St at 4th St,37.77588,-122.39317,6227,Customer,1955,Male,No,2019,2,16,10,morning,Friday,64,3,0
91187,592,2019-02-16 09:56:26.642,2019-02-16 10:06:19.153,292.0,Empire St at 1st St,37.3448821,-121.8969655,289.0,5th St at Taylor St,37.3510173,-121.8959209,6632,Subscriber,1957,Male,Yes,2019,2,16,9,morning,Friday,62,9,0
91197,432,2019-02-16 09:57:06.785,2019-02-16 10:04:19.463,79.0,7th St at Brannan St,37.7734919,-122.4036725,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,5371,Subscriber,1959,Female,No,2019,2,16,9,morning,Friday,60,7,0
91242,613,2019-02-16 09:41:19.365,2019-02-16 09:51:32.542,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,81.0,Berry St at 4th St,37.77588,-122.39317,5299,Subscriber,1959,Male,No,2019,2,16,9,morning,Friday,60,10,0
91296,406,2019-02-16 09:28:26.170,2019-02-16 09:35:13.013,86.0,Market St at Dolores St,37.7693053,-122.4268256,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,5024,Subscriber,1957,Male,No,2019,2,16,9,morning,Friday,62,6,0
91313,407,2019-02-16 09:19:54.999,2019-02-16 09:26:42.381,4.0,Cyril Magnin St at Ellis St,37.78588062694133,-122.4089150084319,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,5299,Subscriber,1959,Male,No,2019,2,16,9,morning,Friday,60,6,0
91359,913,2019-02-16 08:53:58.757,2019-02-16 09:09:12.625,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710836,50.0,2nd St at Townsend St,37.780526,-122.390288,2656,Subscriber,1947,Male,No,2019,2,16,8,morning,Friday,72,15,0
91402,382,2019-02-16 08:47:47.161,2019-02-16 08:54:10.130,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,79.0,7th St at Brannan St,37.7734919,-122.4036725,5371,Subscriber,1959,Female,No,2019,2,16,8,morning,Friday,60,6,0
91429,378,2019-02-16 08:36:16.992,2019-02-16 08:42:35.099,228.0,Foothill Blvd at Harrington Ave,37.77993,-122.2177284,237.0,Fruitvale BART Station,37.7752321,-122.2244982,3096,Subscriber,1956,Female,Yes,2019,2,16,8,morning,Friday,63,6,0
91441,249,2019-02-16 08:34:41.365,2019-02-16 08:38:51.167,80.0,Townsend St at 5th St,37.77523486860597,-122.39743709564208,321.0,5th St at Folsom,37.78014570345598,-122.40307085237872,5283,Subscriber,1957,Male,Yes,2019,2,16,8,morning,Friday,62,4,0
91453,1270,2019-02-16 08:10:32.636,2019-02-16 08:31:42.880,132.0,24th St at Chattanooga St,37.7518194,-122.4266139,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,6535,Subscriber,1957,Male,Yes,2019,2,16,8,morning,Friday,62,21,0
91521,2944,2019-02-16 06:38:15.370,2019-02-16 07:27:19.661,131.0,22nd St at Dolores St,37.75500026037814,-122.42572769522668,41.0,Golden Gate Ave at Polk St,37.78127,-122.41874,2722,Subscriber,1958,Male,No,2019,2,16,6,morning,Friday,61,49,0
91527,461,2019-02-16 07:03:00.030,2019-02-16 07:10:41.833,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,1529,Subscriber,1954,Male,No,2019,2,16,7,morning,Friday,65,7,0
91536,420,2019-02-16 06:45:33.714,2019-02-16 06:52:33.843,197.0,El Embarcadero at Grand Ave,37.8088479,-122.2496799,163.0,Lake Merritt BART Station,37.7973195,-122.2653199,5179,Subscriber,1959,Male,No,2019,2,16,6,morning,Friday,60,7,0
91544,120,2019-02-16 06:07:25.403,2019-02-16 06:09:25.648,64.0,5th St at Brannan St,37.7767539,-122.3990176,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,6430,Subscriber,1950,Male,No,2019,2,16,6,morning,Friday,69,2,0
91585,1809,2019-02-16 01:14:25.264,2019-02-16 01:44:34.462,378.0,Empire St at 7th St,37.34774456553247,-121.89079999923706,289.0,5th St at Taylor St,37.3510173,-121.8959209,4025,Subscriber,1957,Male,Yes,2019,2,16,1,night,Friday,62,30,0
125912,407,2019-02-10 23:44:40.519,2019-02-10 23:51:28.114,109.0,17th St at Valencia St,37.7633158,-122.4219039,86.0,Market St at Dolores St,37.7693053,-122.4268256,5063,Subscriber,1957,Male,No,2019,2,10,23,night,Saturday,62,6,0
126052,969,2019-02-10 21:23:03.557,2019-02-10 21:39:13.324,289.0,5th St at Taylor St,37.3510173,-121.8959209,289.0,5th St at Taylor St,37.3510173,-121.8959209,3892,Subscriber,1957,Male,Yes,2019,2,10,21,night,Saturday,62,16,0
126076,489,2019-02-10 21:18:46.247,2019-02-10 21:26:55.447,77.0,11th St at Natoma St,37.7735069,-122.4160402,79.0,7th St at Brannan St,37.7734919,-122.4036725,4752,Subscriber,1943,Male,Yes,2019,2,10,21,night,Saturday,76,8,0
126243,633,2019-02-10 19:55:55.396,2019-02-10 20:06:28.983,78.0,Folsom St at 9th St,37.7737172,-122.4116467,72.0,Page St at Scott St,37.772406,-122.4356498,5424,Subscriber,1951,Male,No,2019,2,10,19,evening,Saturday,68,10,0
126428,1195,2019-02-10 18:46:26.495,2019-02-10 19:06:22.036,285.0,Webster St at O'Farrell St,37.78352083526095,-122.43115782737732,110.0,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042,1689,Subscriber,1949,Male,No,2019,2,10,18,evening,Saturday,70,19,0
126587,1211,2019-02-10 18:06:12.210,2019-02-10 18:26:24.094,267.0,Derby St at College Ave,37.8618037,-122.2535687,265.0,Ninth St at Parker St,37.8588682,-122.2912095,1209,Customer,1951,Male,No,2019,2,10,18,evening,Saturday,68,20,0
126628,504,2019-02-10 18:09:59.760,2019-02-10 18:18:24.582,304.0,Jackson St at 5th St,37.3487586867448,-121.89479783177376,308.0,San Pedro Square,37.336802,-121.8940901,77,Subscriber,1955,Male,No,2019,2,10,18,evening,Saturday,64,8,0
126736,205,2019-02-10 17:50:13.993,2019-02-10 17:53:39.507,160.0,West Oakland BART Station,37.8053183,-122.2948365,230.0,14th St at Mandela Pkwy,37.8107432,-122.2914153,3632,Subscriber,1957,Male,No,2019,2,10,17,evening,Saturday,62,3,0
126798,478,2019-02-10 17:31:09.301,2019-02-10 17:39:08.062,73.0,Pierce St at Haight St,37.7717933,-122.4337079,78.0,Folsom St at 9th St,37.7737172,-122.4116467,5530,Subscriber,1951,Male,No,2019,2,10,17,evening,Saturday,68,7,0
126812,640,2019-02-10 17:26:21.879,2019-02-10 17:37:02.052,92.0,Mission Bay Kids Park,37.772300631747626,-122.3930275440216,91.0,Berry St at King St,37.771762110313176,-122.39843755960464,5540,Subscriber,1954,Male,Yes,2019,2,10,17,evening,Saturday,65,10,0
126852,444,2019-02-10 17:22:22.931,2019-02-10 17:29:47.658,112.0,Harrison St at 17th St,37.7638471,-122.4130036,129.0,Harrison St at 20th St,37.758862,-122.412544,2186,Customer,1954,Male,No,2019,2,10,17,evening,Saturday,65,7,0
126907,604,2019-02-10 17:10:30.245,2019-02-10 17:20:34.700,58.0,Market St at 10th St,37.776619,-122.417385,368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,4639,Subscriber,1957,Male,No,2019,2,10,17,evening,Saturday,62,10,0
126913,1429,2019-02-10 16:55:26.291,2019-02-10 17:19:15.866,351.0,10th St at University Ave,37.86906047545393,-122.29339957237242,166.0,College Ave at Alcatraz Ave,37.8513755,-122.2525233,4544,Customer,1959,Male,No,2019,2,10,16,afternoon,Saturday,60,23,0
126936,884,2019-02-10 17:00:16.023,2019-02-10 17:15:00.488,244.0,Shattuck Ave at Hearst Ave,37.87367621459825,-122.26848721504211,244.0,Shattuck Ave at Hearst Ave,37.87367621459825,-122.26848721504211,4879,Customer,1953,Male,No,2019,2,10,17,evening,Saturday,66,14,0
